id,Vertices,Parameter,Probability,Creation Time,Analysis Time,Timestamp,Exit via Timeout,Time Limit
,50,12,0.5,0.011,0.004,15:02:18,False,30000s
,50,12,0.5,0.009,0.004,15:02:18,False,30000s
,50,12,0.5,0.013,0.007,15:02:18,False,30000s
,50,12,0.5,0.011,0.008,15:02:18,False,30000s
,50,12,0.5,0.009,0.004,15:02:18,False,30000s
,50,12,0.5,0.008,0.004,15:02:18,False,30000s
,50,12,0.5,0.011,0.007,15:02:18,False,30000s
,50,12,0.5,0.009,0.004,15:02:18,False,30000s
,50,12,0.5,0.009,0.005,15:02:18,False,30000s
,50,12,0.5,0.01,0.004,15:02:19,False,30000s
,50,12,0.5,0.01,0.004,15:02:19,False,30000s
,50,12,0.5,0.012,0.007,15:02:19,False,30000s
,50,12,0.5,0.007,0.004,15:02:19,False,30000s
,50,12,0.5,0.011,0.008,15:02:19,False,30000s
,50,12,0.5,0.008,0.004,15:02:19,False,30000s
,50,12,0.5,0.01,0.005,15:02:19,False,30000s
,50,12,0.5,0.009,0.004,15:02:19,False,30000s
,50,12,0.5,0.007,0.004,15:02:19,False,30000s
,50,12,0.5,0.011,0.004,15:02:19,False,30000s
,50,12,0.5,0.011,0.008,15:02:19,False,30000s
,50,12,0.5,0.008,0.004,15:02:20,False,30000s
,50,12,0.5,0.008,0.004,15:02:20,False,30000s
,50,12,0.5,0.011,0.006,15:02:20,False,30000s
,50,12,0.5,0.019,0.006,15:02:20,False,30000s
,50,12,0.5,0.009,0.007,15:02:20,False,30000s
,50,12,0.5,0.008,0.005,15:02:20,False,30000s
,50,12,0.5,0.008,0.007,15:02:20,False,30000s
,50,12,0.5,0.009,0.004,15:02:20,False,30000s
,50,12,0.5,0.011,0.004,15:02:20,False,30000s
,50,12,0.5,0.012,0.004,15:02:20,False,30000s
,50,12,0.5,0.01,0.005,15:02:20,False,30000s
,50,12,0.5,0.015,0.004,15:02:21,False,30000s
,50,12,0.5,0.008,0.004,15:02:21,False,30000s
,50,12,0.5,0.012,0.004,15:02:21,False,30000s
,50,12,0.5,0.014,0.016,15:02:21,False,30000s
,50,12,0.5,0.007,0.004,15:02:21,False,30000s
,50,12,0.5,0.014,0.008,15:02:21,False,30000s
,50,12,0.5,0.009,0.005,15:02:21,False,30000s
,50,12,0.5,0.009,0.006,15:02:21,False,30000s
,50,12,0.5,0.011,0.008,15:02:21,False,30000s
,50,12,0.5,0.009,0.004,15:02:21,False,30000s
,50,12,0.5,0.014,0.007,15:02:21,False,30000s
,50,12,0.5,0.011,0.005,15:02:22,False,30000s
,50,12,0.5,0.01,0.005,15:02:22,False,30000s
,50,12,0.5,0.01,0.004,15:02:22,False,30000s
,50,12,0.5,0.013,0.007,15:02:22,False,30000s
,50,12,0.5,0.016,0.007,15:02:22,False,30000s
,50,12,0.5,0.018,0.009,15:02:22,False,30000s
,50,12,0.5,0.009,0.005,15:02:22,False,30000s
,50,12,0.5,0.011,0.004,15:02:22,False,30000s
,50,12,0.5,0.009,0.004,15:02:22,False,30000s
,50,12,0.5,0.01,0.005,15:02:22,False,30000s
,50,12,0.5,0.01,0.005,15:02:22,False,30000s
,50,12,0.5,0.008,0.004,15:02:23,False,30000s
,50,12,0.5,0.009,0.004,15:02:23,False,30000s
,50,12,0.5,0.008,0.005,15:02:23,False,30000s
,50,12,0.5,0.012,0.004,15:02:23,False,30000s
,50,12,0.5,0.01,0.005,15:02:23,False,30000s
,50,12,0.5,0.01,0.005,15:02:23,False,30000s
,50,12,0.5,0.013,0.007,15:02:23,False,30000s
,50,12,0.5,0.009,0.005,15:02:23,False,30000s
,50,12,0.5,0.01,0.006,15:02:23,False,30000s
,50,12,0.5,0.012,0.007,15:02:23,False,30000s
,50,12,0.5,0.013,0.005,15:02:23,False,30000s
,50,12,0.5,0.012,0.005,15:02:24,False,30000s
,50,12,0.7,0.008,0.004,15:02:24,False,30000s
,50,12,0.7,0.012,0.008,15:02:24,False,30000s
,50,12,0.7,0.014,0.004,15:02:24,False,30000s
,50,12,0.7,0.015,0.007,15:02:24,False,30000s
,50,12,0.7,0.015,0.005,15:02:24,False,30000s
,50,12,0.7,0.012,0.005,15:02:24,False,30000s
,50,12,0.7,0.011,0.004,15:02:24,False,30000s
,50,12,0.7,0.015,0.005,15:02:24,False,30000s
,50,12,0.7,0.011,0.01,15:02:24,False,30000s
,50,12,0.7,0.013,0.004,15:02:24,False,30000s
,50,12,0.7,0.009,0.005,15:02:25,False,30000s
,50,12,0.7,0.011,0.005,15:02:25,False,30000s
,50,12,0.7,0.012,0.008,15:02:25,False,30000s
,50,12,0.7,0.008,0.004,15:02:25,False,30000s
,50,12,0.7,0.012,0.004,15:02:25,False,30000s
,50,12,0.7,0.009,0.004,15:02:25,False,30000s
,50,12,0.7,0.01,0.005,15:02:25,False,30000s
,50,12,0.7,0.01,0.005,15:02:25,False,30000s
,50,12,0.7,0.016,0.004,15:02:25,False,30000s
,50,12,0.7,0.009,0.004,15:02:25,False,30000s
,50,12,0.7,0.011,0.004,15:02:25,False,30000s
,50,12,0.7,0.009,0.004,15:02:26,False,30000s
,50,12,0.7,0.01,0.004,15:02:26,False,30000s
,50,12,0.7,0.01,0.004,15:02:26,False,30000s
,50,12,0.7,0.018,0.005,15:02:26,False,30000s
,50,12,0.7,0.008,0.005,15:02:26,False,30000s
,50,12,0.7,0.011,0.004,15:02:26,False,30000s
,50,12,0.7,0.012,0.006,15:02:26,False,30000s
,50,12,0.7,0.01,0.005,15:02:26,False,30000s
,50,12,0.7,0.012,0.004,15:02:26,False,30000s
,50,12,0.7,0.009,0.004,15:02:26,False,30000s
,50,12,0.7,0.012,0.009,15:02:26,False,30000s
,50,12,0.7,0.011,0.004,15:02:27,False,30000s
,50,12,0.7,0.012,0.005,15:02:27,False,30000s
,50,12,0.7,0.012,0.004,15:02:27,False,30000s
,50,12,0.7,0.011,0.006,15:02:27,False,30000s
,50,12,0.7,0.008,0.004,15:02:27,False,30000s
,50,12,0.7,0.012,0.005,15:02:27,False,30000s
,50,12,0.7,0.014,0.004,15:02:27,False,30000s
,50,12,0.7,0.014,0.011,15:02:27,False,30000s
,50,12,0.7,0.01,0.004,15:02:27,False,30000s
,50,12,0.7,0.011,0.005,15:02:27,False,30000s
,50,12,0.7,0.01,0.005,15:02:27,False,30000s
,50,12,0.7,0.019,0.008,15:02:28,False,30000s
,50,12,0.7,0.013,0.004,15:02:28,False,30000s
,50,12,0.7,0.012,0.005,15:02:28,False,30000s
,50,12,0.7,0.017,0.008,15:02:28,False,30000s
,50,12,0.7,0.018,0.005,15:02:28,False,30000s
,50,12,0.7,0.032,0.004,15:02:28,False,30000s
,50,12,0.7,0.021,0.01,15:02:28,False,30000s
,50,12,0.7,0.012,0.008,15:02:28,False,30000s
,50,12,0.7,0.008,0.004,15:02:28,False,30000s
,50,12,0.7,0.009,0.004,15:02:29,False,30000s
,50,12,0.7,0.012,0.004,15:02:29,False,30000s
,50,12,0.7,0.018,0.007,15:02:29,False,30000s
,50,12,0.7,0.01,0.012,15:02:29,False,30000s
,50,12,0.7,0.013,0.009,15:02:29,False,30000s
,50,12,0.7,0.01,0.008,15:02:29,False,30000s
,50,12,0.7,0.011,0.008,15:02:29,False,30000s
,50,12,0.7,0.008,0.004,15:02:29,False,30000s
,50,12,0.7,0.014,0.008,15:02:29,False,30000s
,50,12,0.7,0.012,0.005,15:02:29,False,30000s
,50,12,0.7,0.01,0.005,15:02:30,False,30000s
,50,12,0.7,0.009,0.004,15:02:30,False,30000s
,50,12,0.7,0.008,0.004,15:02:30,False,30000s
,50,12,0.7,0.013,0.003,15:02:30,False,30000s
,50,12,0.7,0.007,0.004,15:02:30,False,30000s
,50,12,0.7,0.009,0.004,15:02:30,False,30000s
,50,12,0.7,0.015,0.004,15:02:30,False,30000s
,50,12,0.7,0.009,0.007,15:02:30,False,30000s
,50,12,0.7,0.015,0.004,15:02:30,False,30000s
,50,12,0.7,0.008,0.005,15:02:30,False,30000s
,50,12,0.7,0.008,0.008,15:02:30,False,30000s
,50,12,0.7,0.014,0.008,15:02:31,False,30000s
,50,12,0.7,0.015,0.004,15:02:31,False,30000s
,50,12,0.7,0.008,0.006,15:02:31,False,30000s
,50,12,0.7,0.009,0.005,15:02:31,False,30000s
,50,12,0.7,0.009,0.005,15:02:31,False,30000s
,50,12,0.7,0.008,0.005,15:02:31,False,30000s
,50,12,0.7,0.011,0.005,15:02:31,False,30000s
,50,12,0.7,0.014,0.005,15:02:31,False,30000s
,50,12,0.7,0.01,0.007,15:02:31,False,30000s
,50,12,0.7,0.014,0.007,15:02:31,False,30000s
,50,12,0.7,0.009,0.004,15:02:31,False,30000s
,50,12,0.7,0.015,0.006,15:02:32,False,30000s
,50,12,0.7,0.017,0.005,15:02:32,False,30000s
,50,12,0.7,0.01,0.005,15:02:32,False,30000s
,50,12,0.7,0.013,0.005,15:02:32,False,30000s
,50,12,0.7,0.017,0.007,15:02:32,False,30000s
,50,12,0.7,0.01,0.004,15:02:32,False,30000s
,50,12,0.7,0.011,0.004,15:02:32,False,30000s
,50,12,0.7,0.013,0.004,15:02:32,False,30000s
,50,12,0.7,0.009,0.005,15:02:32,False,30000s
,50,12,0.7,0.009,0.007,15:02:32,False,30000s
,50,12,0.7,0.01,0.004,15:02:32,False,30000s
,50,12,0.7,0.01,0.004,15:02:33,False,30000s
,50,12,0.7,0.008,0.006,15:02:33,False,30000s
,50,12,0.7,0.009,0.007,15:02:33,False,30000s
,50,12,0.7,0.009,0.004,15:02:33,False,30000s
,50,12,0.7,0.009,0.004,15:02:33,False,30000s
,50,12,0.9,0.009,0.005,15:02:33,False,30000s
,50,12,0.9,0.012,0.005,15:02:33,False,30000s
,50,12,0.9,0.009,0.004,15:02:33,False,30000s
,50,12,0.9,0.009,0.008,15:02:33,False,30000s
,50,12,0.9,0.009,0.005,15:02:33,False,30000s
,50,12,0.9,0.008,0.004,15:02:33,False,30000s
,50,12,0.9,0.015,0.008,15:02:34,False,30000s
,50,12,0.9,0.012,0.004,15:02:34,False,30000s
,50,12,0.9,0.017,0.007,15:02:34,False,30000s
,50,12,0.9,0.014,0.008,15:02:34,False,30000s
,50,12,0.9,0.008,0.004,15:02:34,False,30000s
,50,12,0.9,0.01,0.006,15:02:34,False,30000s
,50,12,0.9,0.011,0.006,15:02:34,False,30000s
,50,12,0.9,0.011,0.007,15:02:34,False,30000s
,50,12,0.9,0.014,0.004,15:02:34,False,30000s
,50,12,0.9,0.01,0.004,15:02:34,False,30000s
